nome_municipio,nome_delegacia,ano_ocorrencia,mes_ocorrencia,data_ocorrencia_bo,hora_ocorrencia_bo,periodo_ocorrencia,dia_semana,local_ocorrencia,bairro,logradouro,latitude,longitude,artigo_ocorrencia,tipo_ocorrencia
Votorantim,Ddm Votorantim,2025,5,2025-05-19,14:30:00,Não Informado,Segunda-Feira,Casa,Jardim Toledo,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-15,19:00:00,Não Informado,Domingo,Casa,Jardim Hungares,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-02,16:00:00,Não Informado,Segunda-Feira,Via Pública,Vila Hortencia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,6,2025-06-10,08:00:00,Não Informado,Terça-Feira,Casa,Vila Jardini,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-30,07:00:00,Não Informado,Segunda-Feira,Casa,Vila Jardim,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-22,,Em Hora Incerta,Sábado,Casa,Vila Godoy,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,6,2025-06-02,14:00:00,Não Informado,Segunda-Feira,Casa,Jardim Zulmira,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-11,10:00:00,Não Informado,Quarta-Feira,Casa,Jardim Nova Esperanca,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-26,18:30:00,Não Informado,Quinta-Feira,Casa,Jardim Zulmira,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-08,20:00:00,Não Informado,Domingo,Feira Livre,Centro,Praça Frei Baraúna,-23.5028721,-47.4604743,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-11,,Em Hora Incerta,Quarta-Feira,Casa,Jardim Alegria,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,6,2025-06-11,,Em Hora Incerta,Quarta-Feira,Casa,Cajuru Do Sul,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-12,20:00:00,Não Informado,Quinta-Feira,Casa,Jardim Casagrande,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-18,18:00:00,Não Informado,Quarta-Feira,Casa,Jardim Jatoba,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-29,13:30:40,Não Informado,Domingo,Casa,Aparecidinha,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-12,09:30:16,Não Informado,Quinta-Feira,Casa,Vila Tupa,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-02,,A Noite,Segunda-Feira,Apartamento,Altos De Ipanema,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-05,09:26:00,Não Informado,Quinta-Feira,Casa,Lopes De Oliveira,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-06,12:50:00,Não Informado,Sexta-Feira,Apartamentos,Jardim Carandá,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-06,14:40:00,Não Informado,Sexta-Feira,Casa,Vila Louzada,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-16,11:35:00,Não Informado,Segunda-Feira,Via Pública,Caguassu,Rodovia Emerenciano Prestes De Barros,-23.4201706,-47.515679,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-12,,Em Hora Incerta,Quinta-Feira,Casa,Caguaçu,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-21,08:00:00,Não Informado,Sábado,Bar/Botequim,Vila Nova Sorocaba,Avenida Ipanema,-23.4824453,-47.4751875,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-29,10:00:00,Não Informado,Domingo,Casa,Jardim Sol Nascente,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-22,21:00:00,Não Informado,Domingo,Casa,Jardim Ipiranga,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Furto (Art. 155),Furto - Outros
Sorocaba,Ddm Sorocaba,2025,6,2025-06-05,15:20:00,Não Informado,Quinta-Feira,Casa,Jardim Wanel Ville I,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-10,07:50:00,Não Informado,Terça-Feira,Casa,Chácaras Reunidas São Jorge,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-16,18:30:22,Não Informado,Segunda-Feira,Casa,Jardim Simus Iii,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-23,09:00:00,Não Informado,Segunda-Feira,Casa,Jardim Wanel Ville Iv,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-27,08:00:00,Não Informado,Sexta-Feira,Casa,Jardim Itangua,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,5,2025-05-27,23:09:00,Não Informado,Terça-Feira,Casa,Vila Hortência,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
Sorocaba,Ddm Sorocaba,2025,6,2025-06-15,21:00:00,Não Informado,Domingo,Casa,Parque Vitoria Regia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
Sorocaba,Ddm Sorocaba,2025,6,2025-06-05,17:30:00,Não Informado,Quinta-Feira,Casa,Jardim Sao Mateus,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,6,2025-06-04,13:42:00,Não Informado,Quarta-Feira,Casa,Não Informado,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,5,2025-05-29,03:30:00,Não Informado,Quinta-Feira,Casa,Parque Vitoria Regia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-06,06:45:00,Não Informado,Sexta-Feira,Casa,Jardim Alpes De Sorocaba,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-12,12:07:02,Não Informado,Quinta-Feira,Casa,Implantacao,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-12,,Em Hora Incerta,Quinta-Feira,Casa,Parque Das Laranjeiras,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,6,2025-06-24,20:00:00,Não Informado,Terça-Feira,Casa,Jardim Bonsucesso,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,6,2025-06-07,23:30:12,Não Informado,Sábado,Casa,Vila Pedroso,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Furto (Art. 155),Furto - Outros
Votorantim,Ddm Votorantim,2025,6,2025-06-01,01:00:33,Não Informado,Domingo,Casa,Serrano Ii,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,6,2025-06-05,09:00:24,Não Informado,Quinta-Feira,Casa,Vila Pedroso,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,6,2025-06-11,09:15:00,Não Informado,Quarta-Feira,Casa,Jardim Serrano,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,6,2025-06-16,14:25:00,Não Informado,Segunda-Feira,Casas,Não Informado,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,6,2025-06-14,23:00:49,Não Informado,Sábado,Casas,Não Informado,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,5,2025-05-14,19:25:26,Não Informado,Quarta-Feira,Artigos E Equipamentos Para Indústria/Comércio,Parque Bela Vista,Avenida Gisele Constantino,-23.5500429,-47.4658078,Furto (Art. 155),Furto - Outros
Votorantim,Ddm Votorantim,2025,1,2010-01-01,,Em Hora Incerta,Sexta-Feira,Casa,Jardim Archilla,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Votorantim,Ddm Votorantim,2025,6,2025-06-09,,De Madrugada,Segunda-Feira,Casa,Jardim Antonio Rodrigues,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-01,15:00:26,Não Informado,Terça-Feira,Apartamento,Vila Fiori,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,7,2025-07-14,17:00:00,Não Informado,Segunda-Feira,Casa,Jardim Maria Do Carmo,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-29,20:00:00,Não Informado,Terça-Feira,Casa,Vila Asseituno,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-23,18:00:00,Não Informado,Quarta-Feira,Casa,Vila Hortencia Iv,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-08,,Em Hora Incerta,Terça-Feira,Casa,Vila Independencia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,7,2025-07-01,15:30:00,Não Informado,Terça-Feira,Outros,Jardim Sao Lucas,Rua Dos Andradas,-23.5086491009999,-47.4603615,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-07,12:40:00,Não Informado,Segunda-Feira,Casa,Jardim Helena Cristina,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-14,01:00:00,Não Informado,Segunda-Feira,Casa,Vila Barao,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-15,11:40:00,Não Informado,Terça-Feira,Casa,Vila Barao,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-18,,De Madrugada,Sexta-Feira,Casa,Jardim Nova Esperanca,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-30,14:00:00,Não Informado,Quarta-Feira,Casa,Vila Barao,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-06,17:00:00,Não Informado,Domingo,Rodoviário,Vila Alcolea,Rua Leopoldo Machado,-23.501376348,-47.452736729,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-24,20:30:00,Não Informado,Quinta-Feira,Café/Lanchonete,Vila Chiquita,Rua Cesário Mota,-23.502483355,-47.461744707,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-08,14:00:00,Não Informado,Terça-Feira,Casa,Cajuru Do Sul,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,7,2025-07-04,07:00:00,Não Informado,Sexta-Feira,Casas,Jardim Das Azaléias,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-10,22:00:00,Não Informado,Quinta-Feira,Casa,Jardim Constantino Mattucci,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-23,18:00:00,Não Informado,Quarta-Feira,Casa,Iporanga,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-14,08:50:10,Não Informado,Segunda-Feira,Casa,Habiteto,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
Sorocaba,Ddm Sorocaba,2025,7,2025-07-01,,Em Hora Incerta,Terça-Feira,Apartamento,Recreio Dos Sorocabanos,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,7,2025-07-13,,Em Hora Incerta,Domingo,Casa,Vila Nova Sorocaba,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,7,2025-07-28,,Em Hora Incerta,Segunda-Feira,Casa,Parque Sao Bento,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,7,2025-07-29,,A Noite,Terça-Feira,Casa,Lopes De Oliveira,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,7,2025-07-01,,A Tarde,Terça-Feira,Casa,Jardim Los Angeles,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-03,,Em Hora Incerta,Quinta-Feira,Casa,Jardim Flamboyant,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-14,08:50:10,Não Informado,Segunda-Feira,Casa,Habiteto,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-15,03:00:00,Não Informado,Terça-Feira,Casa,Parque São Bento,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-22,23:00:00,Não Informado,Terça-Feira,Casa,Jardim Sao Guilherme,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-29,06:00:00,Não Informado,Terça-Feira,Casa,Jardim Novo Horizonte,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-29,01:30:00,Não Informado,Terça-Feira,Casa,Jardim Luciana Maria,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-30,07:30:15,Não Informado,Quarta-Feira,Casa,Jardim Novo Horizonte,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-31,20:00:00,Não Informado,Quinta-Feira,Casa,Vila Santa Clara,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-14,08:00:00,Não Informado,Segunda-Feira,Casa,Ipiranga,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
Sorocaba,Ddm Sorocaba,2025,7,2025-07-30,20:00:00,Não Informado,Quarta-Feira,Casa,Parque Dos Eucaliptos,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
Sorocaba,Ddm Votorantim,2025,7,2025-07-23,,Em Hora Incerta,Quarta-Feira,Casa,Ana Maria,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,7,2025-07-01,20:00:00,Não Informado,Terça-Feira,Casa,Vila Sao Caetano,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-14,08:00:00,Não Informado,Segunda-Feira,Casa,Ipiranga,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Votorantim,2025,7,2025-07-18,,A Noite,Sexta-Feira,Casa,Jardim Santa Barbara,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-29,09:35:00,Não Informado,Terça-Feira,Casa,Jardim Santa Barbara,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-30,16:00:00,Não Informado,Quarta-Feira,Casa,Cidade Jardim,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-17,,A Noite,Quinta-Feira,Apartamento,Jd Dos Eucaliptos,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,7,2025-07-01,10:30:05,Não Informado,Terça-Feira,Casa,Jardim Santa Lucia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-01,22:30:00,Não Informado,Terça-Feira,Casa,Parque Das Pineiras,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-11,00:36:00,Não Informado,Sexta-Feira,Casa,Jardim Santa Cecilia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-15,07:00:00,Não Informado,Terça-Feira,Casa,Jardim Santa Catarina,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,7,2025-07-22,01:20:00,Não Informado,Terça-Feira,Casa,Parque Vitoria Regia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Homicídio (Art. 121),Tentativa De Homicídio
Sorocaba,Ddm Sorocaba,2025,7,2025-07-07,,Em Hora Incerta,Segunda-Feira,Casa,Jardim Novo Mundo,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Votorantim,Ddm Sorocaba,2025,7,2025-07-16,,Em Hora Incerta,Quarta-Feira,Casa, ,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Votorantim,Ddm Votorantim,2025,7,2025-07-16,,A Noite,Quarta-Feira,Casa,Vila Amorim,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,7,2025-07-23,23:00:00,Não Informado,Quarta-Feira,Casa,Santos Dumont,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,7,2025-07-07,01:30:43,Não Informado,Segunda-Feira,Casa,Jardim Devito,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Votorantim,Ddm Votorantim,2025,7,2025-07-23,,A Tarde,Quarta-Feira,Casa,Vila Garcia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Votorantim,Ddm Votorantim,2025,7,2025-07-28,16:00:00,Não Informado,Segunda-Feira,Casa,Bairro Dos Morros,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Furto (Art. 155),Furto - Outros
Votorantim,Ddm Votorantim,2025,7,2025-07-07,18:30:00,Não Informado,Segunda-Feira,Casa,Bairro Barra Funda,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,7,2025-07-29,20:10:00,Não Informado,Terça-Feira,Casa,Jardim Santo Antônio Ii,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,7,2025-07-07,,De Madrugada,Segunda-Feira,Casa,Jardim Mirante Dos Ovnis,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,7,2025-07-14,10:30:15,Não Informado,Segunda-Feira,Casa,Vossoroca,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,8,2025-08-11,,Em Hora Incerta,Segunda-Feira,Casa,Vila Josefina,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,8,2025-08-17,21:00:00,Não Informado,Domingo,Casa,Vila Fiori,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,8,2025-08-25,14:00:00,Não Informado,Segunda-Feira,Casa,Jardim Hungares,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,3,2025-03-29,,Em Hora Incerta,Sábado,Casa,Vila Leao,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
Sorocaba,Ddm Sorocaba,2025,3,2025-03-29,,Em Hora Incerta,Sábado,Casa,Vila Leao,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,8,2025-08-05,11:14:02,Não Informado,Terça-Feira,Casa,Vila Jardim,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,8,2025-08-18,09:00:00,Não Informado,Segunda-Feira,Casa,Jardim Sao Carlos,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,8,2025-08-01,19:45:00,Não Informado,Sexta-Feira,Casa,Jardim Nova Esperanca,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,8,2025-08-20,04:00:00,Não Informado,Quarta-Feira,Casa,Cajuru Do Sul,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
