codigo_bo,nome_municipio,nome_delegacia,ano_ocorrencia,mes_ocorrencia,data_ocorrencia_bo,hora_ocorrencia_bo,periodo_ocorrencia,dia_semana,local_ocorrencia,bairro,logradouro,latitude,longitude,artigo_ocorrencia,tipo_ocorrencia
Hn6637,Sorocaba,Ddm Sorocaba,2025,5,2025-05-22,22:00:00,Não Informado,Quinta-Feira,Casa,Vila Razzi,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ht8807,Sorocaba,Ddm Sorocaba,2025,5,2025-05-27,16:00:00,Não Informado,Terça-Feira,Casa,Vila Senger,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Gw6288,Sorocaba,Ddm Sorocaba,2025,5,2025-05-12,08:00:00,Não Informado,Segunda-Feira,Outros,Vila Barão,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
Hm1301,Sorocaba,Ddm Sorocaba,2025,5,2025-05-20,22:30:00,Não Informado,Terça-Feira,Casa,Jardim Faculdade,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
Hn5569,Sorocaba,Ddm Sorocaba,2025,9,2024-09-23,19:45:00,Não Informado,Segunda-Feira,Via Pública,Vila Augusta,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
Hm9352,Sorocaba,Ddm Sorocaba,2025,5,2025-05-23,08:00:00,Não Informado,Sexta-Feira,Praça,Jardim America,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Gq6213,Sorocaba,Ddm Sorocaba,2025,5,2025-05-06,14:00:00,Não Informado,Terça-Feira,Casa,Jardim Refugio,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hg7439,Sorocaba,Ddm Sorocaba,2025,5,2025-05-19,11:00:00,Não Informado,Segunda-Feira,Casa,Parque Reserva Fazenda Imperial,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hm1301,Sorocaba,Ddm Sorocaba,2025,5,2025-05-20,22:30:00,Não Informado,Terça-Feira,Casa,Jardim Faculdade,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Gt5865,Sorocaba,Ddm Sorocaba,2025,5,2025-05-05,,Em Hora Incerta,Segunda-Feira,Casa,Vila Barao,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Gy8147,Sorocaba,Ddm Sorocaba,2025,5,2025-05-13,,A Tarde,Terça-Feira,Casa,Vila Barao,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Ha7685,Sorocaba,Ddm Sorocaba,2025,12,2024-12-01,,Em Hora Incerta,Domingo,Casa,Vila Barao,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Go4612,Sorocaba,Ddm Sorocaba,2025,5,2025-05-06,07:50:00,Não Informado,Terça-Feira,Casa,Vila Santana,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hi4434,Sorocaba,Ddm Sorocaba,2025,5,2025-05-19,,De Madrugada,Segunda-Feira,Casa,Vila Barao,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hw9461,Sorocaba,Ddm Sorocaba,2025,5,2025-05-29,12:00:00,Não Informado,Quinta-Feira,Hotel,Vila Santa Rita,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hc4548,Sorocaba,Ddm Sorocaba,2025,4,2025-04-15,,Em Hora Incerta,Terça-Feira,Casa,Vila Ondina,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hd0444,Sorocaba,Ddm Sorocaba,2025,5,2025-05-16,08:00:00,Não Informado,Sexta-Feira,Via Pública,Centro,Avenida Presidente Juscelino Kubitscheck De Oliveira,-23.5059236,-47.4594974,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hk1461,Sorocaba,Ddm Sorocaba,2025,5,2025-05-21,10:00:00,Não Informado,Quarta-Feira,Casa,Cajuru Do Sul,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hc2836,Sorocaba,Ddm Sorocaba,2025,5,2025-05-15,12:00:00,Não Informado,Quinta-Feira,Casa,Brigadeiro Tobias,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Gx1884,Sorocaba,Ddm Sorocaba,2025,5,2025-05-11,20:00:00,Não Informado,Domingo,Casa,Carandá,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
Gs6475,Sorocaba,Ddm Sorocaba,2025,3,2025-03-05,,Em Hora Incerta,Quarta-Feira,Casa,Altos De Ipanema,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Gw9764,Sorocaba,Ddm Sorocaba,2025,5,2025-05-10,,Em Hora Incerta,Sábado,Casa,Carandá,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Hv6884,Sorocaba,Ddm Sorocaba,2025,5,2025-05-29,15:38:00,Não Informado,Quinta-Feira,Casa,Parque Sao Bento,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Gq9513,Sorocaba,Ddm Sorocaba,2025,5,2025-05-07,14:52:00,Não Informado,Quarta-Feira,Casa,Parque Sao Bento,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Gx4678,Sorocaba,Ddm Sorocaba,2025,5,2025-05-10,22:00:00,Não Informado,Sábado,Casa,Habiteto,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hd7208,Sorocaba,Ddm Sorocaba,2025,5,2025-05-16,06:30:00,Não Informado,Sexta-Feira,Casa,Jardim Cecilio Manoel,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hq8933,Sorocaba,Ddm Sorocaba,2025,5,2025-05-25,,Em Hora Incerta,Domingo,Casa,Altos De Ipanema,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hr0799,Sorocaba,Ddm Sorocaba,2025,5,2025-05-25,23:30:00,Não Informado,Domingo,Via Pública,Vitória Régia,Avenida Saladino,-23.4709096,-47.4851438,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hs5073,Sorocaba,Ddm Sorocaba,2025,5,2025-05-26,16:30:00,Não Informado,Segunda-Feira,Casa,Jardim Califórnia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hu2104,Sorocaba,Ddm Sorocaba,2025,5,2025-05-25,21:00:00,Não Informado,Domingo,Casa,Jardim Monterrey,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hh2142,Sorocaba,Ddm Sorocaba,2025,6,2020-06-01,05:00:00,Não Informado,Segunda-Feira,Casa,Parque Esmeralda,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Hm2579,Sorocaba,Ddm Sorocaba,2025,5,2025-05-21,,Em Hora Incerta,Quarta-Feira,Berçário/Creche,Ipiranga,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Ht8700,Sorocaba,Ddm Sorocaba,2025,1,2023-01-01,,Em Hora Incerta,Domingo,Casa,Jardim Tatiana,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Gr9268,Sorocaba,Ddm Sorocaba,2025,5,2025-05-07,22:30:00,Não Informado,Quarta-Feira,Casa,Jardim Sao Marcos,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hc5193,Sorocaba,Ddm Sorocaba,2025,5,2025-05-14,22:30:00,Não Informado,Quarta-Feira,Casa,Jardim Santa Barbara,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hd0077,Sorocaba,Ddm Sorocaba,2025,5,2025-05-15,08:30:34,Não Informado,Quinta-Feira,Facebook,Jardim Guaruja,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ht6575,Sorocaba,Ddm Sorocaba,2025,5,2025-05-28,,Em Hora Incerta,Quarta-Feira,Clube/Centro Esportivo,Central Parque Sorocaba,Rua Mário Soave,-23.5126651,-47.5015024,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hn1413,Sorocaba,Ddm Sorocaba,2025,5,2025-05-23,01:00:00,Não Informado,Sexta-Feira,Casa,Morros,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hv1290,Sorocaba,Ddm Sorocaba,2025,5,2025-05-21,16:00:00,Não Informado,Quarta-Feira,Casa,Jardim Sao Conrado,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
Go2134,Sorocaba,Ddm Sorocaba,2025,5,2025-05-05,23:00:00,Não Informado,Segunda-Feira,Casa,Jardim Guaiba I E Ii,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Gq3605,Sorocaba,Ddm Sorocaba,2025,5,2025-05-06,,Em Hora Incerta,Terça-Feira,Casa,Santa Madre Paulina,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Gu0778,Sorocaba,Ddm Sorocaba,2025,5,2025-05-03,20:00:00,Não Informado,Sábado,Casa,Jardim Guaiba I E Ii,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hq7998,Sorocaba,Ddm Sorocaba,2025,5,2025-05-26,01:30:00,Não Informado,Segunda-Feira,Casa,Jardim Altos Do Itavuvu,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hq8752,Sorocaba,Ddm Sorocaba,2025,5,2025-05-26,13:30:00,Não Informado,Segunda-Feira,Casa,Parque Vista Barbara,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hs6319,Sorocaba,Ddm Sorocaba,2025,5,2025-05-27,13:00:00,Não Informado,Terça-Feira,Casa,Jardim Guaiba,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hv1290,Sorocaba,Ddm Sorocaba,2025,5,2025-05-21,16:00:00,Não Informado,Quarta-Feira,Casa,Jardim Sao Conrado,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hg7120,Sorocaba,Ddm Votorantim,2025,5,2025-05-16,16:00:37,Não Informado,Sexta-Feira,Casa,Jardim Novo Mundo,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Go7458,Votorantim,Ddm Votorantim,2025,5,2025-05-06,04:30:00,Não Informado,Terça-Feira,Casa,Jardim Clarice I,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Gs1921,Votorantim,Ddm Votorantim,2025,5,2025-05-08,08:00:00,Não Informado,Quinta-Feira,Via Pública,Vila Pedroso,Rua Anália Pereira,-23.57783008,-47.461224945,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hd6970,Votorantim,Ddm Votorantim,2025,5,2025-05-16,14:00:14,Não Informado,Sexta-Feira,Casa,Jardim Europa,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hl4169,Votorantim,Ddm Votorantim,2025,5,2025-05-21,21:00:00,Não Informado,Quarta-Feira,Casa,Vila Domingues,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hu8028,Votorantim,Ddm Votorantim,2025,5,2025-05-28,20:00:00,Não Informado,Quarta-Feira,Casa,Jardim Tatiana,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hv1647,Sorocaba,Ddm Votorantim,2025,5,2025-05-29,11:40:29,Não Informado,Quinta-Feira,Casa,Jardim Tatiana,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hc1825,Votorantim,Ddm Votorantim,2025,5,2025-05-15,,De Madrugada,Quinta-Feira,Casa,Jardim Santo Antônio Ii,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
Hh1257,Votorantim,Ddm Votorantim,2025,5,2025-05-11,,A Tarde,Domingo,Casa,Jardim Paulista,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Furto (Art. 155),Furto - Outros
Gs5368,Votorantim,Ddm Votorantim,2025,5,2025-05-03,17:40:15,Não Informado,Sábado,Casa,Colonia Santa Monica,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hi7440,Votorantim,Ddm Votorantim,2025,5,2025-05-19,15:00:58,Não Informado,Segunda-Feira,Casa,Jardim Maria Lucia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hn4009,Votorantim,Ddm Votorantim,2025,5,2025-05-23,14:05:00,Não Informado,Sexta-Feira,Casa,Barra Funda,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Gq2452,Votorantim,Ddm Votorantim,2025,4,2025-04-22,20:30:00,Não Informado,Terça-Feira,Casa,Jardim Icatu,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Gy3544,Votorantim,Ddm Votorantim,2025,5,2025-05-10,13:00:00,Não Informado,Sábado,Casa,Vossoroca,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Hh3385,Votorantim,Ddm Votorantim,2025,5,2025-05-19,14:30:00,Não Informado,Segunda-Feira,Casa,Jardim Toledo,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Iu1773,Sorocaba,Ddm Sorocaba,2025,6,2025-06-15,19:00:00,Não Informado,Domingo,Casa,Jardim Hungares,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ie1144,Sorocaba,Ddm Sorocaba,2025,6,2025-06-02,16:00:00,Não Informado,Segunda-Feira,Via Pública,Vila Hortencia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro De Vulnerável
Io3615,Sorocaba,Ddm Sorocaba,2025,6,2025-06-10,08:00:00,Não Informado,Terça-Feira,Casa,Vila Jardini,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Jj9291,Sorocaba,Ddm Sorocaba,2025,6,2025-06-30,07:00:00,Não Informado,Segunda-Feira,Casa,Vila Jardim,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ia1416,Sorocaba,Ddm Sorocaba,2025,2,2025-02-22,,Em Hora Incerta,Sábado,Casa,Vila Godoy,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Ia1069,Sorocaba,Ddm Sorocaba,2025,6,2025-06-02,14:00:00,Não Informado,Segunda-Feira,Casa,Jardim Zulmira,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Im7178,Sorocaba,Ddm Sorocaba,2025,6,2025-06-11,10:00:00,Não Informado,Quarta-Feira,Casa,Jardim Nova Esperanca,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Jh9001,Sorocaba,Ddm Sorocaba,2025,6,2025-06-26,18:30:00,Não Informado,Quinta-Feira,Casa,Jardim Zulmira,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Il2885,Sorocaba,Ddm Sorocaba,2025,6,2025-06-08,20:00:00,Não Informado,Domingo,Feira Livre,Centro,Praça Frei Baraúna,-23.5028721,-47.4604743,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
In0679,Sorocaba,Ddm Sorocaba,2025,6,2025-06-11,,Em Hora Incerta,Quarta-Feira,Casa,Jardim Alegria,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Io2852,Sorocaba,Ddm Sorocaba,2025,6,2025-06-11,,Em Hora Incerta,Quarta-Feira,Casa,Cajuru Do Sul,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ip9287,Sorocaba,Ddm Sorocaba,2025,6,2025-06-12,20:00:00,Não Informado,Quinta-Feira,Casa,Jardim Casagrande,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Jb3481,Sorocaba,Ddm Sorocaba,2025,6,2025-06-18,18:00:00,Não Informado,Quarta-Feira,Casa,Jardim Jatoba,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Jj3513,Sorocaba,Ddm Sorocaba,2025,6,2025-06-29,13:30:40,Não Informado,Domingo,Casa,Aparecidinha,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Io1930,Sorocaba,Ddm Sorocaba,2025,6,2025-06-12,09:30:16,Não Informado,Quinta-Feira,Casa,Vila Tupa,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ib9646,Sorocaba,Ddm Sorocaba,2025,6,2025-06-02,,A Noite,Segunda-Feira,Apartamento,Altos De Ipanema,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ie4883,Sorocaba,Ddm Sorocaba,2025,6,2025-06-05,09:26:00,Não Informado,Quinta-Feira,Casa,Lopes De Oliveira,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ig2765,Sorocaba,Ddm Sorocaba,2025,6,2025-06-06,12:50:00,Não Informado,Sexta-Feira,Apartamentos,Jardim Carandá,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ig4508,Sorocaba,Ddm Sorocaba,2025,6,2025-06-06,14:40:00,Não Informado,Sexta-Feira,Casa,Vila Louzada,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Is8278,Sorocaba,Ddm Sorocaba,2025,6,2025-06-16,11:35:00,Não Informado,Segunda-Feira,Via Pública,Caguassu,Rodovia Emerenciano Prestes De Barros,-23.4201706,-47.515679,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Is8634,Sorocaba,Ddm Sorocaba,2025,6,2025-06-12,,Em Hora Incerta,Quinta-Feira,Casa,Caguaçu,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Jb1139,Sorocaba,Ddm Sorocaba,2025,6,2025-06-21,08:00:00,Não Informado,Sábado,Bar/Botequim,Vila Nova Sorocaba,Avenida Ipanema,-23.4824453,-47.4751875,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Jj9153,Sorocaba,Ddm Sorocaba,2025,6,2025-06-29,10:00:00,Não Informado,Domingo,Casa,Jardim Sol Nascente,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ja6871,Sorocaba,Ddm Sorocaba,2025,6,2025-06-22,21:00:00,Não Informado,Domingo,Casa,Jardim Ipiranga,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Furto (Art. 155),Furto - Outros
If0151,Sorocaba,Ddm Sorocaba,2025,6,2025-06-05,15:20:00,Não Informado,Quinta-Feira,Casa,Jardim Wanel Ville I,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ik6565,Sorocaba,Ddm Sorocaba,2025,6,2025-06-10,07:50:00,Não Informado,Terça-Feira,Casa,Chácaras Reunidas São Jorge,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Iu5894,Sorocaba,Ddm Sorocaba,2025,6,2025-06-16,18:30:22,Não Informado,Segunda-Feira,Casa,Jardim Simus Iii,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Jb6791,Sorocaba,Ddm Sorocaba,2025,6,2025-06-23,09:00:00,Não Informado,Segunda-Feira,Casa,Jardim Wanel Ville Iv,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Jh2594,Sorocaba,Ddm Sorocaba,2025,6,2025-06-27,08:00:00,Não Informado,Sexta-Feira,Casa,Jardim Itangua,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ig3442,Sorocaba,Ddm Sorocaba,2025,5,2025-05-27,23:09:00,Não Informado,Terça-Feira,Casa,Vila Hortência,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
It3813,Sorocaba,Ddm Sorocaba,2025,6,2025-06-15,21:00:00,Não Informado,Domingo,Casa,Parque Vitoria Regia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
Ig5749,Sorocaba,Ddm Sorocaba,2025,6,2025-06-05,17:30:00,Não Informado,Quinta-Feira,Casa,Jardim Sao Mateus,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Id3867,Sorocaba,Ddm Sorocaba,2025,6,2025-06-04,13:42:00,Não Informado,Quarta-Feira,Casa,Não Informado,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Id9568,Sorocaba,Ddm Sorocaba,2025,5,2025-05-29,03:30:00,Não Informado,Quinta-Feira,Casa,Parque Vitoria Regia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
If5781,Sorocaba,Ddm Sorocaba,2025,6,2025-06-06,06:45:00,Não Informado,Sexta-Feira,Casa,Jardim Alpes De Sorocaba,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Io2792,Sorocaba,Ddm Sorocaba,2025,6,2025-06-12,12:07:02,Não Informado,Quinta-Feira,Casa,Implantacao,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ip6441,Sorocaba,Ddm Sorocaba,2025,6,2025-06-12,,Em Hora Incerta,Quinta-Feira,Casa,Parque Das Laranjeiras,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Je3997,Sorocaba,Ddm Sorocaba,2025,6,2025-06-24,20:00:00,Não Informado,Terça-Feira,Casa,Jardim Bonsucesso,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Im6347,Votorantim,Ddm Votorantim,2025,6,2025-06-07,23:30:12,Não Informado,Sábado,Casa,Vila Pedroso,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Furto (Art. 155),Furto - Outros
Ib6001,Votorantim,Ddm Votorantim,2025,6,2025-06-01,01:00:33,Não Informado,Domingo,Casa,Serrano Ii,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Il2653,Votorantim,Ddm Votorantim,2025,6,2025-06-05,09:00:24,Não Informado,Quinta-Feira,Casa,Vila Pedroso,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Im3685,Votorantim,Ddm Votorantim,2025,6,2025-06-11,09:15:00,Não Informado,Quarta-Feira,Casa,Jardim Serrano,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
It2093,Votorantim,Ddm Votorantim,2025,6,2025-06-16,14:25:00,Não Informado,Segunda-Feira,Casas,Não Informado,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Iw3829,Votorantim,Ddm Votorantim,2025,6,2025-06-14,23:00:49,Não Informado,Sábado,Casas,Não Informado,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
